12770.58 -0.03
12769.76 -0.03
12768.95 -0.03
12768.13 -0.03
12767.32 -0.04
12766.50 -0.05
12765.69 -0.05
12764.87 -0.04
12764.06 -0.04
12763.24 -0.04
12762.43 -0.04
12761.61 -0.04
12760.80 -0.03
12759.98 -0.03
12759.17 -0.02
12758.36 -0.02
12757.54 -0.02
12756.73 -0.02
12755.92 -0.02
12755.10 -0.03
12754.29 -0.03
12753.48 -0.02
12752.66 -0.03
12751.85 -0.03
12751.04 -0.03
12750.22 -0.03
12749.41 -0.03
12748.60 -0.03
12747.79 -0.03
12746.97 -0.03
12746.16 -0.03
12745.35 -0.02
12744.54 -0.02
12743.72 -0.02
12742.91 -0.02
12742.10 -0.02
12741.29 -0.02
12740.48 -0.02
12739.66 -0.02
12738.85 -0.03
12738.04 -0.03
12737.23 -0.03
12736.42 -0.03
12735.61 -0.03
12734.80 -0.03
12733.99 -0.03
12733.18 -0.03
12732.37 -0.04
12731.56 -0.04
12730.74 -0.04
12729.93 -0.04
12729.12 -0.03
12728.31 -0.03
12727.50 -0.03
12726.69 -0.02
12725.88 -0.02
12725.07 -0.03
12724.27 -0.02
12723.46 -0.02
12722.65 -0.02
12721.84 -0.02
12721.03 -0.03
12720.22 -0.02
12719.41 -0.02
12718.60 -0.02
12717.79 -0.03
12716.98 -0.04
12716.17 -0.03
12715.37 -0.03
12714.56 -0.02
12713.75 -0.03
12712.94 -0.02
12712.13 -0.02
12711.33 -0.02
12710.52 -0.01
12709.71 -0.01
12708.90 -0.01
12708.10 -0.01
12707.29 -0.02
12706.48 -0.02
12705.67 -0.02
12704.87 -0.02
12704.06 -0.02
12703.25 -0.02
12702.45 -0.03
12701.64 -0.02
12700.83 -0.02
12700.03 -0.02
12699.22 -0.02
12698.41 -0.02
12697.61 -0.01
12696.80 -0.01
12695.99 -0.00
12695.19 -0.00
12694.38 0.00
12693.58 0.01
12692.77 0.01
12691.97 0.01
12691.16 0.01
12690.36 0.00
12689.55 0.00
12688.75 0.00
12687.94 -0.01
12687.14 -0.01
12686.33 -0.01
12685.53 0.00
12684.72 0.00
12683.92 0.00
12683.11 0.00
12682.31 0.01
12681.50 0.01
12680.70 0.01
12679.90 0.01
12679.09 0.01
12678.29 0.01
12677.48 0.01
12676.68 0.01
12675.88 0.01
12675.07 0.02
12674.27 0.03
12673.47 0.03
12672.67 0.02
12671.86 0.02
12671.06 0.02
12670.26 0.02
12669.45 0.03
12668.65 0.03
12667.85 0.03
12667.05 0.04
12666.24 0.04
12665.44 0.05
12664.64 0.06
12663.84 0.07
12663.04 0.07
12662.23 0.07
12661.43 0.07
12660.63 0.07
12659.83 0.07
12659.03 0.07
12658.23 0.07
12657.43 0.07
12656.63 0.08
12655.82 0.08
12655.02 0.09
12654.22 0.09
12653.42 0.10
12652.62 0.10
12651.82 0.10
12651.02 0.10
12650.22 0.11
12649.42 0.10
12648.62 0.11
12647.82 0.11
12647.02 0.11
12646.22 0.12
12645.42 0.13
12644.62 0.14
12643.82 0.14
12643.02 0.15
12642.23 0.15
12641.43 0.15
12640.63 0.16
12639.83 0.16
12639.03 0.16
12638.23 0.16
12637.43 0.17
12636.63 0.17
12635.84 0.17
12635.04 0.18
12634.24 0.19
12633.44 0.19
12632.64 0.20
12631.84 0.20
12631.05 0.22
12630.25 0.23
12629.45 0.24
12628.65 0.24
12627.86 0.25
12627.06 0.26
12626.26 0.27
12625.47 0.28
12624.67 0.28
12623.87 0.28
12623.07 0.30
12622.28 0.31
12621.48 0.31
12620.69 0.32
12619.89 0.33
12619.09 0.35
12618.30 0.36
12617.50 0.37
12616.70 0.38
12615.91 0.38
12615.11 0.39
12614.32 0.40
12613.52 0.41
12612.73 0.42
12611.93 0.43
12611.14 0.44
12610.34 0.45
12609.55 0.46
12608.75 0.48
12607.96 0.50
12607.16 0.51
12606.37 0.52
12605.57 0.53
12604.78 0.54
12603.98 0.55
12603.19 0.57
12602.39 0.58
12601.60 0.60
12600.81 0.62
12600.01 0.63
12599.22 0.65
12598.43 0.67
12597.63 0.69
12596.84 0.70
12596.04 0.72
12595.25 0.74
12594.46 0.76
12593.67 0.78
12592.87 0.79
12592.08 0.81
12591.29 0.83
12590.49 0.85
12589.70 0.86
12588.91 0.87
12588.12 0.89
12587.32 0.91
12586.53 0.94
12585.74 0.96
12584.95 0.98
12584.16 1.00
12583.36 1.02
12582.57 1.05
12581.78 1.07
12580.99 1.10
12580.20 1.11
12579.41 1.14
12578.62 1.16
12577.83 1.20
12577.03 1.23
12576.24 1.25
12575.45 1.27
12574.66 1.30
12573.87 1.33
12573.08 1.36
12572.29 1.39
12571.50 1.42
12570.71 1.45
12569.92 1.47
12569.13 1.50
12568.34 1.53
12567.55 1.55
12566.76 1.58
12565.97 1.60
12565.18 1.64
12564.39 1.67
12563.60 1.71
12562.81 1.75
12562.02 1.80
12561.24 1.85
12560.45 1.89
12559.66 1.95
12558.87 1.99
12558.08 2.05
12557.29 2.11
12556.50 2.18
12555.72 2.24
12554.93 2.31
12554.14 2.40
12553.35 2.49
12552.56 2.59
12551.78 2.70
12550.99 2.82
12550.20 2.96
12549.41 3.13
12548.63 3.31
12547.84 3.50
12547.05 3.73
12546.26 4.00
12545.48 4.30
12544.69 4.64
12543.90 5.04
12543.12 5.49
12542.33 5.99
12541.54 6.58
12540.76 7.24
12539.97 8.00
12539.18 8.84
12538.40 9.77
12537.61 10.80
12536.83 11.94
12536.04 13.22
12535.26 14.60
12534.47 16.11
12533.68 17.74
12532.90 19.50
12532.11 21.42
12531.33 23.45
12530.54 25.62
12529.76 27.89
12528.97 30.29
12528.19 32.76
12527.40 35.34
12526.62 38.00
12525.83 40.74
12525.05 43.54
12524.27 46.35
12523.48 49.23
12522.70 52.11
12521.91 55.02
12521.13 57.85
12520.35 60.66
12519.56 63.39
12518.78 66.09
12517.99 68.74
12517.21 71.21
12516.43 73.60
12515.64 75.87
12514.86 78.11
12514.08 80.18
12513.30 82.10
12512.51 83.85
12511.73 85.45
12510.95 86.97
12510.16 88.37
12509.38 89.60
