16126.43 -0.00
16123.83 -0.00
16121.23 -0.00
16118.63 -0.00
16116.04 -0.00
16113.44 -0.00
16110.84 -0.00
16108.25 -0.00
16105.65 -0.00
16103.06 -0.00
16100.47 -0.00
16097.88 -0.00
16095.28 -0.00
16092.69 -0.00
16090.10 -0.00
16087.52 -0.00
16084.93 -0.00
16082.34 -0.00
16079.76 -0.00
16077.17 -0.00
16074.59 -0.00
16072.00 -0.00
16069.42 -0.00
16066.84 -0.00
16064.26 -0.00
16061.68 -0.00
16059.10 -0.00
16056.52 -0.00
16053.94 -0.00
16051.36 -0.00
16048.79 -0.00
16046.21 -0.00
16043.64 -0.00
16041.07 -0.00
16038.49 -0.00
16035.92 -0.00
16033.35 -0.00
16030.78 -0.00
16028.21 -0.00
16025.64 -0.00
16023.07 -0.00
16020.51 -0.00
16017.94 -0.00
16015.37 -0.00
16012.81 -0.00
16010.25 -0.00
16007.68 -0.00
16005.12 -0.00
16002.56 -0.00
16000.00 -0.00
15997.44 -0.00
15994.88 -0.00
15992.32 -0.00
15989.77 -0.00
15987.21 -0.00
15984.65 -0.00
15982.10 -0.00
15979.55 -0.00
15976.99 -0.00
15974.44 -0.00
15971.89 -0.00
15969.34 -0.00
15966.79 -0.00
15964.24 -0.00
15961.69 -0.00
15959.14 -0.00
15956.60 -0.00
15954.05 -0.00
15951.51 -0.00
15948.96 -0.00
15946.42 -0.00
15943.88 -0.00
15941.34 -0.00
15938.80 -0.00
15936.25 -0.00
15933.72 -0.00
15931.18 -0.00
15928.64 -0.00
15926.10 -0.00
15923.57 -0.00
15921.03 -0.00
15918.50 -0.00
15915.96 -0.00
15913.43 -0.00
15910.90 -0.00
15908.37 -0.00
15905.84 -0.00
15903.31 -0.00
15900.78 -0.00
15898.25 -0.00
15895.72 -0.00
15893.20 -0.00
15890.67 -0.00
15888.15 -0.00
15885.62 -0.00
15883.10 -0.00
15880.58 -0.00
15878.06 -0.00
15875.54 -0.00
15873.02 -0.00
15870.50 -0.00
15867.98 -0.00
15865.46 -0.00
15862.94 -0.00
15860.43 -0.00
15857.91 -0.00
15855.40 -0.00
15852.89 -0.00
15850.37 -0.00
15847.86 -0.00
15845.35 -0.00
15842.84 -0.00
15840.33 -0.00
15837.82 -0.00
15835.31 -0.00
15832.81 -0.00
15830.30 -0.00
15827.79 -0.00
15825.29 -0.00
15822.78 -0.00
15820.28 -0.00
15817.78 -0.00
15815.28 -0.00
15812.78 -0.00
15810.28 -0.00
15807.78 -0.00
15805.28 -0.00
15802.78 0.00
15800.28 0.00
15797.79 0.00
15795.29 0.00
15792.80 0.00
15790.30 0.00
15787.81 0.00
15785.32 0.00
15782.83 0.00
15780.34 0.00
15777.85 0.00
15775.36 0.00
15772.87 0.00
15770.38 0.00
15767.90 0.00
15765.41 0.00
15762.93 0.00
15760.44 0.00
15757.96 0.01
15755.48 0.01
15752.99 0.01
15750.51 0.01
15748.03 0.01
15745.55 0.01
15743.07 0.01
15740.59 0.01
15738.12 0.01
15735.64 0.01
15733.17 0.01
15730.69 0.01
15728.22 0.01
15725.74 0.01
15723.27 0.02
15720.80 0.02
15718.33 0.02
15715.86 0.02
15713.39 0.02
15710.92 0.02
15708.45 0.02
15705.98 0.03
15703.52 0.03
15701.05 0.03
15698.59 0.03
15696.12 0.03
15693.66 0.03
15691.20 0.04
15688.74 0.04
15686.27 0.04
15683.81 0.04
15681.35 0.05
15678.90 0.05
15676.44 0.05
15673.98 0.05
15671.52 0.06
15669.07 0.06
15666.61 0.06
15664.16 0.07
15661.71 0.07
15659.25 0.08
15656.80 0.08
15654.35 0.08
15651.90 0.09
15649.45 0.09
15647.00 0.10
15644.56 0.10
15642.11 0.11
15639.66 0.12
15637.22 0.12
15634.77 0.13
15632.33 0.14
15629.88 0.14
15627.44 0.15
15625.00 0.16
15622.56 0.17
15620.12 0.18
15617.68 0.19
15615.24 0.21
15612.80 0.22
15610.37 0.24
15607.93 0.25
15605.49 0.27
15603.06 0.29
15600.62 0.32
15598.19 0.35
15595.76 0.38
15593.33 0.41
15590.89 0.45
15588.46 0.50
15586.03 0.56
15583.61 0.62
15581.18 0.69
15578.75 0.77
15576.32 0.86
15573.90 0.96
15571.47 1.07
15569.05 1.20
15566.63 1.34
15564.20 1.50
15561.78 1.67
15559.36 1.86
15556.94 2.07
15554.52 2.31
15552.10 2.56
15549.68 2.84
15547.26 3.14
15544.85 3.46
15542.43 3.82
15540.02 4.20
15537.60 4.61
15535.19 5.05
15532.77 5.52
15530.36 6.02
15527.95 6.56
15525.54 7.13
15523.13 7.74
15520.72 8.39
15518.31 9.07
15515.90 9.79
15513.50 10.55
15511.09 11.35
15508.68 12.19
15506.28 13.06
15503.88 13.98
15501.47 14.94
15499.07 15.95
15496.67 16.99
15494.27 18.07
15491.87 19.19
15489.47 20.35
15487.07 21.55
15484.67 22.78
15482.27 24.05
15479.88 25.36
15477.48 26.70
15475.09 28.07
15472.69 29.48
15470.30 30.91
15467.90 32.37
15465.51 33.85
15463.12 35.36
15460.73 36.89
15458.34 38.43
15455.95 40.00
15453.56 41.58
15451.17 43.17
15448.79 44.77
15446.40 46.38
15444.02 47.99
15441.63 49.60
15439.25 51.21
15436.86 52.82
15434.48 54.42
15432.10 56.01
15429.72 57.60
15427.34 59.16
15424.96 60.71
15422.58 62.25
15420.20 63.76
15417.82 65.25
15415.45 66.71
15413.07 68.15
15410.70 69.57
15408.32 70.95
15405.95 72.30
