29407.44 -0.05
29403.12 -0.06
29398.79 -0.07
29394.47 -0.07
29390.15 -0.07
29385.84 -0.07
29381.52 -0.06
29377.20 -0.06
29372.89 -0.07
29368.58 -0.07
29364.26 -0.06
29359.95 -0.07
29355.64 -0.07
29351.34 -0.07
29347.03 -0.07
29342.72 -0.08
29338.42 -0.07
29334.12 -0.07
29329.81 -0.08
29325.51 -0.07
29321.21 -0.08
29316.92 -0.08
29312.62 -0.08
29308.32 -0.07
29304.03 -0.07
29299.74 -0.07
29295.44 -0.06
29291.15 -0.06
29286.86 -0.06
29282.58 -0.06
29278.29 -0.06
29274.00 -0.06
29269.72 -0.06
29265.44 -0.07
29261.16 -0.07
29256.88 -0.07
29252.60 -0.06
29248.32 -0.06
29244.04 -0.06
29239.77 -0.06
29235.49 -0.06
29231.22 -0.05
29226.95 -0.06
29222.68 -0.06
29218.41 -0.06
29214.14 -0.05
29209.87 -0.07
29205.61 -0.07
29201.34 -0.07
29197.08 -0.07
29192.82 -0.07
29188.56 -0.07
29184.30 -0.07
29180.04 -0.07
29175.78 -0.06
29171.53 -0.05
29167.27 -0.05
29163.02 -0.04
29158.77 -0.05
29154.52 -0.05
29150.27 -0.05
29146.02 -0.05
29141.77 -0.05
29137.53 -0.05
29133.28 -0.05
29129.04 -0.06
29124.80 -0.05
29120.56 -0.05
29116.32 -0.04
29112.08 -0.04
29107.84 -0.04
29103.61 -0.06
29099.37 -0.07
29095.14 -0.06
29090.91 -0.07
29086.68 -0.08
29082.45 -0.08
29078.22 -0.08
29073.99 -0.07
29069.77 -0.07
29065.54 -0.06
29061.32 -0.07
29057.10 -0.07
29052.88 -0.06
29048.66 -0.07
29044.44 -0.07
29040.22 -0.06
29036.00 -0.06
29031.79 -0.05
29027.58 -0.05
29023.36 -0.04
29019.15 -0.04
29014.94 -0.03
29010.73 -0.04
29006.53 -0.04
29002.32 -0.04
28998.12 -0.04
28993.91 -0.04
28989.71 -0.04
28985.51 -0.06
28981.31 -0.06
28977.11 -0.05
28972.91 -0.05
28968.71 -0.06
28964.52 -0.06
28960.32 -0.07
28956.13 -0.07
28951.94 -0.07
28947.75 -0.07
28943.56 -0.08
28939.37 -0.07
28935.19 -0.07
28931.00 -0.07
28926.82 -0.07
28922.63 -0.07
28918.45 -0.05
28914.27 -0.04
28910.09 -0.06
28905.91 -0.05
28901.73 -0.05
28897.56 -0.04
28893.38 -0.04
28889.21 -0.03
