27240.53 -0.01
27233.12 -0.01
27225.70 -0.01
27218.29 -0.01
27210.88 -0.01
27203.48 -0.01
27196.08 -0.01
27188.69 -0.01
27181.30 -0.01
27173.91 -0.01
27166.53 -0.01
27159.15 -0.01
27151.78 -0.01
27144.41 -0.01
27137.04 -0.01
27129.68 -0.01
27122.32 -0.01
27114.97 -0.01
27107.62 -0.01
27100.27 -0.01
27092.93 -0.01
27085.59 -0.01
27078.26 -0.01
27070.93 -0.01
27063.60 -0.01
27056.28 -0.01
27048.96 -0.01
27041.64 -0.01
27034.33 -0.01
27027.03 -0.01
27019.72 -0.01
27012.43 -0.01
27005.13 -0.01
26997.84 -0.01
26990.55 -0.00
26983.27 -0.00
26975.99 -0.00
26968.72 -0.00
26961.45 -0.00
26954.18 -0.00
26946.91 -0.00
26939.66 -0.00
26932.40 -0.00
26925.15 0.00
26917.90 0.00
26910.66 0.00
26903.42 0.00
26896.18 0.00
26888.95 0.01
26881.72 0.01
26874.50 0.01
26867.28 0.01
26860.06 0.01
26852.85 0.01
26845.64 0.01
26838.43 0.01
26831.23 0.02
26824.03 0.02
26816.84 0.02
26809.65 0.02
26802.47 0.02
26795.28 0.03
26788.11 0.03
26780.93 0.03
26773.76 0.03
26766.60 0.04
26759.43 0.04
26752.27 0.04
26745.12 0.05
26737.97 0.05
26730.82 0.05
26723.68 0.06
26716.54 0.06
26709.40 0.07
26702.27 0.07
26695.14 0.08
26688.02 0.08
26680.90 0.09
26673.78 0.09
26666.67 0.10
26659.56 0.11
26652.45 0.11
26645.35 0.12
26638.25 0.13
26631.16 0.14
26624.07 0.15
26616.98 0.15
26609.90 0.16
26602.82 0.18
26595.74 0.19
26588.67 0.20
26581.61 0.21
26574.54 0.23
26567.48 0.24
26560.42 0.26
26553.37 0.27
26546.32 0.29
26539.28 0.31
26532.24 0.33
26525.20 0.35
26518.16 0.38
26511.13 0.40
26504.11 0.43
26497.09 0.46
26490.07 0.50
26483.05 0.53
26476.04 0.58
26469.03 0.62
26462.03 0.67
26455.03 0.73
26448.03 0.80
26441.04 0.87
26434.05 0.95
26427.06 1.04
26420.08 1.14
26413.10 1.25
26406.13 1.37
26399.16 1.51
26392.19 1.65
26385.22 1.82
