538,0,-0.002,-0.002,0,0,0,-0.003
538.1,0,-0.002,-0.002,0,0,0,-0.003
538.2,0,-0.002,-0.002,0,0,0,-0.003
538.3,0,-0.002,-0.002,0,0,0,-0.002
538.4,0,-0.002,-0.002,0,0,0,-0.002
538.5,0,-0.002,-0.002,0,0,0,-0.002
538.6,0,-0.002,-0.002,0,0,0,-0.002
538.7,0,-0.002,-0.002,0,0,0,-0.002
538.8,0,-0.002,-0.002,0,0,0,-0.002
538.9,0,-0.002,-0.002,0,0,0,-0.002
539,0,-0.002,-0.002,0,0,0,-0.002
539.1,0,-0.002,-0.002,0,0,0,-0.002
539.2,0,-0.002,-0.002,0,0,0,-0.002
539.3,0,-0.002,-0.002,0,0,0,-0.002
539.4,0,-0.002,-0.002,0,0,0,-0.002
539.5,0,-0.002,-0.002,0,0,0,-0.002
539.6,0,-0.002,-0.002,0,0,0,-0.002
539.7,0,-0.002,-0.002,0,0,0,-0.002
539.8,0,-0.002,0,0,0,0,-0.002
539.9,0,-0.002,0,0,0,0,-0.002
540,0,0,0,0,0,0,-0.002
540.1,0,0,0,0,0,0,0
540.2,0,0,0,0,0,0,0
540.3,0,0,0,0,0,0,0
540.4,0,0,0,0,0,0,0
540.5,0,0,0,0,0,0,0
540.6,0,0,0,0,0,0,0
540.7,0,0,0,0,0,0,0
540.8,0,0,0,0,0,0,0
540.9,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0
541.1,0,0,0,0,0,0,0
541.2,0,0,0,0,0,0,0
541.3,0,0,0,0,0,0,0
541.4,0,0,0,0,0,0,0
541.5,0,0,0,0,0,0,0
541.6,0,0,0,0,0,0,0
541.7,0,0,0,0,0,0,0
541.8,0,0,0,0,0,0,0
541.9,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0
542.1,0,0,0,0,0,0,0
542.2,0,0,0,0,0,0,0
542.3,0,0,0,0,0,0,0
542.4,0,0,0,0,0,0,0
542.5,0,0,0,0,0,0,0
542.6,0,0,0,0,0,0,0
542.7,0,0,0,0,0,0,0
542.8,0,0,0,0,0,0,0
542.9,0,0,0,0,0,0,0
543,0,0,0,0,0,0,0
543.1,0,0,0,0,0,0,0
543.2,0,0,0,0,0,0,0
543.3,0,0,0,0,0,0,0
543.4,0,0,0,0,0,0,0
543.5,0.002,0,0,0,0,0,0
543.6,0.002,0.002,0,0.002,0,0,0
543.7,0.002,0.002,0,0.002,0,0.002,0
543.8,0.002,0.002,0,0.002,0,0.002,0
543.9,0.002,0.002,0,0.002,0,0.002,0
544,0.002,0.002,0.002,0.002,0,0.002,0
544.1,0.002,0.002,0.002,0.002,0,0.002,0.002
544.2,0.002,0.003,0.002,0.002,0,0.002,0.002
544.3,0.002,0.003,0.002,0.002,0,0.002,0.002
544.4,0.002,0.003,0.002,0.002,0.002,0.002,0.002
544.5,0.003,0.003,0.002,0.002,0.002,0.002,0.002
544.6,0.003,0.005,0.003,0.002,0.002,0.002,0.002
544.7,0.003,0.005,0.003,0.002,0.002,0.002,0.003
544.8,0.003,0.005,0.003,0.002,0.002,0.002,0.003
544.9,0.003,0.005,0.003,0.003,0.003,0.002,0.003
545,0.003,0.006,0.005,0.003,0.003,0.003,0.003
545.1,0.005,0.006,0.005,0.003,0.003,0.003,0.003
545.2,0.005,0.006,0.005,0.003,0.003,0.003,0.005
545.3,0.005,0.008,0.005,0.003,0.003,0.003,0.005
545.4,0.005,0.008,0.006,0.003,0.005,0.003,0.005
545.5,0.005,0.009,0.006,0.005,0.005,0.003,0.005
545.6,0.006,0.009,0.006,0.005,0.005,0.005,0.006
545.7,0.006,0.009,0.008,0.005,0.006,0.005,0.006
545.8,0.006,0.011,0.008,0.005,0.006,0.005,0.006
545.9,0.006,0.011,0.009,0.005,0.006,0.005,0.008
546,0.008,0.012,0.009,0.006,0.008,0.005,0.008
546.1,0.008,0.014,0.011,0.006,0.008,0.006,0.009
546.2,0.008,0.014,0.011,0.006,0.009,0.006,0.009
546.3,0.009,0.015,0.012,0.008,0.009,0.006,0.011
546.4,0.009,0.015,0.012,0.008,0.009,0.008,0.011
546.5,0.011,0.017,0.014,0.008,0.011,0.008,0.012
546.6,0.011,0.018,0.014,0.009,0.011,0.008,0.014
546.7,0.012,0.02,0.015,0.009,0.012,0.009,0.014
546.8,0.012,0.021,0.017,0.011,0.014,0.009,0.015
546.9,0.014,0.021,0.018,0.011,0.014,0.011,0.017
547,0.014,0.023,0.018,0.012,0.015,0.011,0.017
547.1,0.015,0.024,0.02,0.012,0.017,0.012,0.018
547.2,0.017,0.026,0.021,0.014,0.017,0.012,0.02
547.3,0.017,0.027,0.023,0.014,0.018,0.014,0.021
547.4,0.018,0.029,0.024,0.015,0.02,0.014,0.023
547.5,0.02,0.032,0.026,0.017,0.021,0.015,0.024
547.6,0.021,0.034,0.027,0.017,0.023,0.015,0.026
547.7,0.021,0.035,0.029,0.018,0.024,0.017,0.027
547.8,0.023,0.038,0.031,0.02,0.026,0.018,0.029
547.9,0.024,0.04,0.032,0.021,0.027,0.018,0.031
548,0.026,0.043,0.034,0.021,0.029,0.02,0.032
548.1,0.027,0.044,0.037,0.023,0.031,0.021,0.034
548.2,0.029,0.047,0.038,0.024,0.032,0.023,0.035
548.3,0.031,0.05,0.041,0.026,0.034,0.024,0.038
548.4,0.034,0.053,0.043,0.027,0.035,0.024,0.04
548.5,0.035,0.055,0.046,0.029,0.038,0.026,0.043
548.6,0.037,0.058,0.047,0.031,0.04,0.027,0.044
548.7,0.04,0.063,0.05,0.032,0.043,0.029,0.047
548.8,0.041,0.066,0.053,0.035,0.044,0.032,0.05
548.9,0.044,0.069,0.056,0.037,0.047,0.034,0.053
549,0.046,0.073,0.06,0.038,0.05,0.035,0.056
549.1,0.049,0.076,0.063,0.041,0.052,0.037,0.06
549.2,0.052,0.081,0.066,0.043,0.055,0.04,0.063
549.3,0.053,0.085,0.069,0.046,0.058,0.041,0.066
549.4,0.056,0.09,0.073,0.049,0.061,0.044,0.069
549.5,0.06,0.095,0.076,0.05,0.064,0.046,0.072
549.6,0.063,0.099,0.081,0.053,0.069,0.049,0.076
549.7,0.067,0.105,0.084,0.056,0.072,0.05,0.081
549.8,0.07,0.11,0.089,0.06,0.075,0.053,0.084
549.9,0.073,0.116,0.093,0.063,0.079,0.056,0.089
550,0.078,0.122,0.098,0.066,0.084,0.06,0.093
550.1,0.081,0.128,0.102,0.07,0.089,0.063,0.099
550.2,0.085,0.134,0.108,0.073,0.093,0.066,0.104
550.3,0.09,0.142,0.113,0.076,0.098,0.069,0.108
550.4,0.095,0.148,0.119,0.081,0.102,0.073,0.114
550.5,0.099,0.156,0.125,0.085,0.107,0.076,0.121
550.6,0.105,0.163,0.131,0.089,0.113,0.081,0.127
550.7,0.11,0.172,0.137,0.093,0.119,0.085,0.133
550.8,0.116,0.18,0.145,0.099,0.124,0.09,0.14
550.9,0.122,0.189,0.151,0.104,0.131,0.095,0.146
551,0.128,0.2,0.159,0.108,0.137,0.099,0.154
551.1,0.134,0.209,0.166,0.114,0.143,0.104,0.162
551.2,0.14,0.22,0.175,0.121,0.151,0.11,0.169
551.3,0.148,0.23,0.183,0.127,0.159,0.114,0.179
551.4,0.154,0.243,0.192,0.133,0.166,0.121,0.188
551.5,0.163,0.253,0.201,0.139,0.175,0.127,0.197
551.6,0.171,0.267,0.212,0.146,0.183,0.133,0.206
551.7,0.179,0.279,0.221,0.154,0.192,0.14,0.217
551.8,0.188,0.293,0.233,0.162,0.201,0.146,0.227
551.9,0.197,0.308,0.244,0.169,0.212,0.154,0.238
552,0.208,0.323,0.256,0.177,0.223,0.162,0.25
552.1,0.217,0.339,0.269,0.186,0.233,0.169,0.262
552.2,0.227,0.356,0.281,0.195,0.246,0.179,0.275
552.3,0.24,0.374,0.294,0.206,0.256,0.188,0.288
552.4,0.25,0.394,0.308,0.215,0.27,0.197,0.302
552.5,0.264,0.415,0.323,0.226,0.282,0.206,0.317
552.6,0.276,0.438,0.34,0.237,0.296,0.217,0.334
552.7,0.29,0.465,0.357,0.249,0.311,0.227,0.351
552.8,0.304,0.496,0.375,0.261,0.328,0.238,0.371
552.9,0.319,0.534,0.395,0.273,0.345,0.249,0.392
553,0.336,0.578,0.417,0.287,0.363,0.261,0.417
553.1,0.352,0.63,0.443,0.301,0.385,0.275,0.446
553.2,0.372,0.691,0.471,0.316,0.409,0.288,0.479
553.3,0.395,0.764,0.507,0.333,0.438,0.302,0.52
553.4,0.421,0.848,0.548,0.349,0.473,0.317,0.569
553.5,0.45,0.946,0.597,0.368,0.513,0.334,0.627
553.6,0.485,1.059,0.656,0.389,0.562,0.352,0.694
553.7,0.528,1.189,0.723,0.414,0.62,0.372,0.774
553.8,0.578,1.334,0.804,0.441,0.687,0.395,0.867
553.9,0.638,1.498,0.897,0.475,0.768,0.423,0.974
554,0.708,1.683,1.004,0.514,0.861,0.455,1.097
554.1,0.79,1.888,1.128,0.562,0.967,0.494,1.237
554.2,0.887,2.116,1.268,0.616,1.091,0.54,1.396
554.3,0.996,2.368,1.425,0.684,1.231,0.595,1.573
554.4,1.123,2.646,1.604,0.761,1.39,0.661,1.772
554.5,1.265,2.95,1.801,0.851,1.567,0.737,1.993
554.6,1.428,3.279,2.022,0.957,1.765,0.827,2.237
554.7,1.61,3.638,2.266,1.077,1.987,0.931,2.505
554.8,1.814,4.027,2.533,1.213,2.231,1.05,2.798
554.9,2.039,4.448,2.827,1.367,2.499,1.184,3.119
555,2.286,4.898,3.146,1.541,2.792,1.337,3.467
555.1,2.559,5.383,3.494,1.735,3.113,1.509,3.845
555.2,2.856,5.902,3.871,1.95,3.462,1.701,4.253
555.3,3.183,6.456,4.279,2.188,3.839,1.915,4.694
555.4,3.535,7.048,4.716,2.449,4.248,2.151,5.165
555.5,3.917,7.675,5.186,2.736,4.688,2.411,5.672
555.6,4.329,8.34,5.692,3.05,5.159,2.696,6.213
555.7,4.773,9.045,6.232,3.391,5.664,3.008,6.79
555.8,5.251,9.789,6.805,3.76,6.206,3.345,7.404
555.9,5.762,10.573,7.417,4.158,6.781,3.712,8.055
556,6.308,11.394,8.066,4.588,7.394,4.108,8.743
556.1,6.888,12.256,8.754,5.051,8.043,4.535,9.473
556.2,7.507,13.156,9.48,5.545,8.731,4.994,10.242
556.3,8.165,14.096,10.248,6.076,9.459,5.487,11.049
556.4,8.859,15.076,11.052,6.639,10.225,6.013,11.896
556.5,9.595,16.095,11.899,7.242,11.032,6.575,12.781
556.6,10.367,17.151,12.784,7.881,11.879,7.175,13.708
556.7,11.18,18.246,13.708,8.559,12.764,7.811,14.673
556.8,12.035,19.377,14.671,9.276,13.69,8.488,15.677
556.9,12.927,20.547,15.674,10.031,14.655,9.203,16.721
557,13.86,21.756,16.714,10.826,15.657,9.955,17.799
557.1,14.828,22.998,17.792,11.662,16.696,10.748,18.916
557.2,15.836,24.277,18.909,12.537,17.773,11.577,20.071
557.3,16.882,25.589,20.062,13.449,18.889,12.447,21.263
557.4,17.967,26.933,21.251,14.398,20.042,13.354,22.491
557.5,19.087,28.31,22.476,15.385,21.231,14.301,23.753
557.6,20.247,29.715,23.735,16.414,22.456,15.286,25.053
557.7,21.442,31.146,25.031,17.477,23.718,16.309,26.384
557.8,22.673,32.603,26.36,18.579,25.012,17.368,27.748
557.9,23.94,34.081,27.719,19.716,26.341,18.466,29.141
558,25.24,35.58,29.108,20.891,27.702,19.598,30.563
558.1,26.575,37.097,30.525,22.104,29.092,20.77,32.007
558.2,27.94,38.628,31.97,23.352,30.511,21.977,33.476
558.3,29.335,40.173,33.438,24.635,31.955,23.219,34.966
558.4,30.76,41.728,34.929,25.954,33.423,24.5,36.478
558.5,32.21,43.294,36.438,27.304,34.912,25.815,38.005
558.6,33.685,44.865,37.962,28.688,36.42,27.162,39.548
558.7,35.179,46.442,39.503,30.101,37.946,28.543,41.1
558.8,36.694,48.018,41.058,31.54,39.487,29.953,42.664
558.9,38.226,49.597,42.621,33.005,41.04,31.392,44.237
559,39.772,51.172,44.189,34.489,42.604,32.854,45.815
559.1,41.328,52.74,45.764,35.995,44.176,34.337,47.395
559.2,42.892,54.301,47.342,37.518,45.75,35.841,48.975
559.3,44.469,55.85,48.92,39.056,47.33,37.363,50.552
559.4,46.048,57.388,50.496,40.605,48.911,38.898,52.127
559.5,47.629,58.914,52.066,42.165,50.487,40.446,53.696
559.6,49.208,60.42,53.632,43.735,52.06,42.006,55.252
559.7,50.786,61.905,55.183,45.308,53.625,43.571,56.799
559.8,52.359,63.371,56.726,46.883,55.18,45.143,58.328
559.9,53.923,64.81,58.255,48.459,56.723,46.716,59.843
560,55.479,66.226,59.767,50.035,58.253,48.291,61.34
560.1,57.024,67.613,61.263,51.608,59.767,49.869,62.817
560.2,58.554,68.971,62.737,53.174,61.264,51.44,64.275
560.3,60.071,70.297,64.189,54.733,62.743,53.008,65.703
560.4,61.568,71.591,65.616,56.279,64.198,54.568,67.107
560.5,63.045,72.85,67.017,57.813,65.628,56.117,68.48
560.6,64.5,74.075,68.391,59.335,67.03,57.657,69.823
560.7,65.929,75.262,69.734,60.84,68.407,59.181,71.136
560.8,67.329,76.411,71.043,62.323,69.751,60.686,72.414
560.9,68.704,77.525,72.319,63.786,71.065,62.177,73.656
561,70.047,78.603,73.561,65.225,72.346,63.643,74.864
561.1,71.358,79.643,74.77,66.641,73.59,65.086,76.038
561.2,72.633,80.647,75.94,68.028,74.799,66.507,77.171
561.3,73.877,81.612,77.075,69.388,75.972,67.9,78.273
561.4,75.085,82.542,78.174,70.711,77.109,69.267,79.337
561.5,76.259,83.432,79.234,72.005,78.21,70.601,80.363
561.6,77.391,84.286,80.255,73.264,79.274,71.899,81.349
561.7,78.487,85.101,81.241,74.486,80.301,73.163,82.3
561.8,79.547,85.88,82.19,75.671,81.29,74.391,83.212
561.9,80.571,86.623,83.101,76.819,82.242,75.583,84.088
562,81.555,87.326,83.975,77.93,83.157,76.74,84.924
562.1,82.503,87.991,84.81,79.005,84.032,77.856,85.724
562.2,83.411,88.622,85.611,80.043,84.871,78.937,86.484
562.3,84.282,89.214,86.372,81.046,85.672,79.984,87.209
562.4,85.118,89.772,87.097,82.008,86.438,80.994,87.898
562.5,85.915,90.3,87.782,82.935,87.164,81.969,88.548
562.6,86.673,90.793,88.431,83.826,87.856,82.906,89.16
562.7,87.395,91.252,89.046,84.679,88.51,83.803,89.74
562.8,88.08,91.682,89.624,85.492,89.127,84.665,90.283
562.9,88.727,92.082,90.167,86.27,89.708,85.489,90.793
563,89.339,92.458,90.678,87.01,90.257,86.278,91.272
563.1,89.912,92.805,91.154,87.712,90.771,87.029,91.718
563.2,90.453,93.126,91.602,88.376,91.251,87.74,92.136
563.3,90.959,93.422,92.02,89.001,91.702,88.412,92.522
563.4,91.434,93.692,92.406,89.592,92.122,89.049,92.88
563.5,91.876,93.939,92.764,90.147,92.513,89.648,93.214
563.6,92.287,94.167,93.098,90.666,92.876,90.213,93.521
563.7,92.667,94.371,93.404,91.154,93.21,90.742,93.806
563.8,93.019,94.556,93.686,91.611,93.52,91.238,94.069
563.9,93.349,94.725,93.944,92.033,93.802,91.701,94.307
564,93.651,94.879,94.182,92.427,94.064,92.134,94.524
564.1,93.927,95.015,94.397,92.79,94.301,92.535,94.72
564.2,94.182,95.135,94.591,93.129,94.518,92.909,94.896
564.3,94.414,95.242,94.766,93.44,94.711,93.256,95.055
564.4,94.624,95.337,94.923,93.726,94.891,93.575,95.197
564.5,94.812,95.419,95.067,93.983,95.052,93.866,95.323
564.6,94.983,95.491,95.189,94.221,95.195,94.133,95.433
564.7,95.134,95.557,95.3,94.437,95.322,94.377,95.532
564.8,95.27,95.615,95.399,94.632,95.433,94.598,95.619
564.9,95.392,95.663,95.486,94.806,95.532,94.798,95.695
565,95.494,95.708,95.564,94.962,95.619,94.98,95.763
565.1,95.587,95.746,95.628,95.103,95.697,95.142,95.824
565.2,95.668,95.782,95.685,95.229,95.764,95.287,95.874
565.3,95.738,95.816,95.735,95.338,95.824,95.416,95.92
565.4,95.804,95.848,95.779,95.435,95.876,95.529,95.961
565.5,95.857,95.882,95.821,95.52,95.921,95.631,96.001
565.6,95.908,95.915,95.859,95.593,95.964,95.717,96.034
565.7,95.949,95.946,95.894,95.657,96.005,95.792,96.066
565.8,95.984,95.976,95.929,95.711,96.04,95.86,96.101
565.9,96.019,96.007,95.961,95.761,96.072,95.921,96.13
566,96.051,96.037,95.993,95.805,96.104,95.972,96.162
566.1,96.083,96.066,96.024,95.845,96.136,96.019,96.194
566.2,96.114,96.091,96.054,95.882,96.169,96.062,96.223
566.3,96.144,96.117,96.083,95.914,96.201,96.1,96.252
566.4,96.175,96.144,96.112,95.949,96.233,96.133,96.281
566.5,96.202,96.172,96.138,95.979,96.26,96.164,96.309
566.6,96.23,96.194,96.169,96.01,96.288,96.199,96.336
566.7,96.257,96.222,96.199,96.04,96.313,96.231,96.362
566.8,96.284,96.243,96.225,96.071,96.339,96.263,96.387
566.9,96.31,96.266,96.252,96.1,96.365,96.294,96.41
567,96.338,96.286,96.278,96.129,96.388,96.321,96.431
567.1,96.364,96.306,96.304,96.159,96.414,96.35,96.451
567.2,96.388,96.324,96.329,96.188,96.439,96.381,96.474
567.3,96.413,96.341,96.353,96.217,96.461,96.408,96.494
567.4,96.434,96.358,96.378,96.245,96.483,96.436,96.513
567.5,96.455,96.375,96.396,96.271,96.506,96.461,96.532
567.6,96.477,96.39,96.416,96.297,96.526,96.487,96.552
567.7,96.5,96.404,96.432,96.324,96.542,96.513,96.568
567.8,96.518,96.416,96.452,96.349,96.558,96.538,96.587
567.9,96.538,96.429,96.471,96.373,96.576,96.559,96.6
568,96.558,96.44,96.484,96.397,96.591,96.584,96.614
568.1,96.574,96.449,96.5,96.417,96.603,96.605,96.628
568.2,96.593,96.457,96.509,96.439,96.62,96.625,96.637
568.3,96.608,96.463,96.524,96.455,96.629,96.643,96.648
568.4,96.62,96.469,96.536,96.472,96.64,96.661,96.658
568.5,96.632,96.474,96.547,96.49,96.651,96.68,96.664
568.6,96.643,96.478,96.558,96.506,96.66,96.693,96.672
568.7,96.649,96.478,96.565,96.519,96.667,96.707,96.677
568.8,96.657,96.478,96.568,96.532,96.672,96.721,96.681
568.9,96.663,96.477,96.574,96.544,96.675,96.733,96.686
569,96.672,96.477,96.579,96.556,96.677,96.742,96.686
569.1,96.674,96.477,96.582,96.564,96.68,96.748,96.689
569.2,96.68,96.475,96.584,96.571,96.683,96.756,96.689
569.3,96.68,96.474,96.587,96.577,96.68,96.762,96.689
569.4,96.684,96.471,96.588,96.582,96.678,96.764,96.689
569.5,96.684,96.469,96.59,96.587,96.674,96.765,96.686
569.6,96.683,96.465,96.593,96.59,96.672,96.768,96.684
569.7,96.683,96.463,96.59,96.591,96.669,96.77,96.681
569.8,96.681,96.458,96.587,96.593,96.669,96.767,96.68
569.9,96.681,96.454,96.582,96.594,96.667,96.768,96.678
570,96.68,96.452,96.579,96.594,96.666,96.767,96.678
570.1,96.678,96.448,96.574,96.594,96.663,96.765,96.675
570.2,96.675,96.445,96.573,96.593,96.663,96.762,96.674
570.3,96.674,96.442,96.573,96.591,96.658,96.761,96.671
570.4,96.672,96.437,96.571,96.591,96.654,96.756,96.671
570.5,96.671,96.437,96.568,96.587,96.651,96.753,96.667
570.6,96.669,96.432,96.567,96.587,96.648,96.75,96.664
570.7,96.669,96.431,96.567,96.585,96.645,96.745,96.663
570.8,96.664,96.426,96.565,96.584,96.642,96.741,96.661
570.9,96.66,96.426,96.565,96.581,96.64,96.736,96.658
571,96.658,96.425,96.562,96.579,96.64,96.733,96.657
571.1,96.655,96.422,96.561,96.577,96.637,96.732,96.655
571.2,96.654,96.419,96.561,96.574,96.638,96.725,96.654
571.3,96.651,96.419,96.559,96.574,96.638,96.722,96.651
571.4,96.648,96.417,96.561,96.573,96.635,96.719,96.651
571.5,96.649,96.417,96.561,96.573,96.637,96.718,96.646
571.6,96.648,96.419,96.559,96.573,96.635,96.715,96.648
571.7,96.646,96.42,96.559,96.571,96.634,96.713,96.649
571.8,96.646,96.42,96.559,96.571,96.634,96.713,96.649
571.9,96.648,96.422,96.561,96.573,96.634,96.712,96.649
572,96.648,96.426,96.564,96.573,96.634,96.71,96.652
572.1,96.649,96.431,96.564,96.571,96.635,96.709,96.651
572.2,96.651,96.432,96.565,96.573,96.638,96.709,96.654
572.3,96.652,96.436,96.568,96.573,96.642,96.709,96.655
572.4,96.652,96.437,96.571,96.576,96.642,96.71,96.657
572.5,96.654,96.439,96.573,96.576,96.648,96.709,96.66
572.6,96.654,96.442,96.576,96.577,96.651,96.712,96.661
572.7,96.658,96.445,96.577,96.581,96.652,96.713,96.663
572.8,96.661,96.446,96.579,96.582,96.654,96.716,96.667
572.9,96.661,96.446,96.584,96.587,96.658,96.719,96.672
573,96.661,96.449,96.588,96.588,96.657,96.719,96.675
573.1,96.664,96.449,96.591,96.59,96.658,96.719,96.675
573.2,96.666,96.451,96.597,96.594,96.661,96.721,96.678
573.3,96.666,96.452,96.603,96.596,96.664,96.722,96.678
573.4,96.667,96.455,96.605,96.6,96.667,96.724,96.678
573.5,96.667,96.457,96.603,96.605,96.671,96.729,96.681
573.6,96.669,96.458,96.605,96.609,96.672,96.73,96.681
573.7,96.669,96.458,96.608,96.613,96.674,96.733,96.683
573.8,96.671,96.46,96.605,96.616,96.677,96.735,96.683
573.9,96.667,96.46,96.605,96.617,96.681,96.735,96.683
574,96.669,96.46,96.606,96.62,96.683,96.736,96.683
574.1,96.671,96.46,96.606,96.625,96.683,96.738,96.684
574.2,96.669,96.46,96.608,96.625,96.686,96.741,96.683
574.3,96.669,96.46,96.608,96.629,96.686,96.741,96.684
574.4,96.667,96.46,96.609,96.629,96.686,96.742,96.683
574.5,96.667,96.458,96.608,96.629,96.687,96.747,96.684
574.6,96.666,96.46,96.605,96.631,96.686,96.747,96.684
574.7,96.663,96.46,96.603,96.632,96.686,96.747,96.686
574.8,96.663,96.458,96.603,96.634,96.686,96.745,96.683
574.9,96.661,96.455,96.603,96.635,96.684,96.744,96.683
575,96.66,96.455,96.605,96.634,96.683,96.742,96.681
575.1,96.657,96.452,96.602,96.632,96.681,96.742,96.68
575.2,96.655,96.451,96.6,96.632,96.68,96.739,96.678
575.3,96.652,96.449,96.599,96.635,96.677,96.739,96.678
575.4,96.649,96.448,96.599,96.635,96.675,96.736,96.674
575.5,96.648,96.445,96.594,96.634,96.672,96.735,96.672
575.6,96.645,96.442,96.594,96.632,96.667,96.733,96.674
575.7,96.643,96.439,96.593,96.631,96.661,96.732,96.672
575.8,96.64,96.437,96.591,96.629,96.66,96.732,96.669
575.9,96.635,96.434,96.587,96.626,96.658,96.729,96.669
576,96.632,96.431,96.584,96.626,96.655,96.724,96.663
576.1,96.632,96.428,96.581,96.625,96.654,96.721,96.66
576.2,96.631,96.425,96.576,96.623,96.654,96.718,96.657
576.3,96.628,96.422,96.573,96.622,96.651,96.718,96.654
576.4,96.626,96.42,96.567,96.617,96.649,96.715,96.652
576.5,96.626,96.419,96.564,96.614,96.645,96.713,96.651
576.6,96.623,96.414,96.561,96.613,96.64,96.712,96.649
576.7,96.62,96.413,96.559,96.609,96.638,96.707,96.646
576.8,96.617,96.41,96.556,96.605,96.637,96.703,96.643
576.9,96.614,96.407,96.553,96.605,96.634,96.703,96.642
577,96.611,96.404,96.553,96.602,96.631,96.701,96.64
577.1,96.613,96.4,96.553,96.6,96.628,96.7,96.638
577.2,96.611,96.4,96.55,96.597,96.625,96.7,96.638
577.3,96.611,96.396,96.547,96.593,96.622,96.698,96.637
577.4,96.613,96.393,96.544,96.59,96.617,96.695,96.635
577.5,96.614,96.388,96.541,96.587,96.614,96.693,96.631
577.6,96.614,96.385,96.538,96.585,96.611,96.69,96.629
577.7,96.611,96.382,96.536,96.585,96.608,96.686,96.626
577.8,96.613,96.379,96.535,96.584,96.606,96.683,96.623
577.9,96.613,96.375,96.53,96.581,96.602,96.683,96.62
578,96.613,96.373,96.529,96.579,96.6,96.681,96.617
578.1,96.614,96.37,96.524,96.574,96.596,96.68,96.616
578.2,96.614,96.365,96.518,96.573,96.593,96.678,96.613
578.3,96.616,96.361,96.515,96.571,96.591,96.677,96.609
578.4,96.616,96.355,96.507,96.57,96.59,96.677,96.605
578.5,96.614,96.349,96.504,96.564,96.587,96.675,96.6
578.6,96.614,96.342,96.497,96.561,96.584,96.674,96.599
578.7,96.611,96.336,96.492,96.559,96.581,96.674,96.594
578.8,96.609,96.33,96.486,96.558,96.579,96.671,96.591
578.9,96.608,96.324,96.48,96.555,96.576,96.669,96.587
579,96.606,96.317,96.475,96.553,96.573,96.663,96.582
579.1,96.605,96.307,96.471,96.552,96.57,96.661,96.577
579.2,96.603,96.301,96.465,96.545,96.567,96.66,96.573
579.3,96.602,96.295,96.458,96.542,96.559,96.657,96.568
579.4,96.597,96.288,96.454,96.539,96.556,96.654,96.564
579.5,96.593,96.281,96.446,96.536,96.55,96.651,96.558
579.6,96.59,96.272,96.439,96.532,96.544,96.646,96.548
579.7,96.585,96.263,96.431,96.526,96.535,96.642,96.542
579.8,96.584,96.259,96.423,96.519,96.53,96.637,96.536
579.9,96.579,96.249,96.414,96.515,96.523,96.634,96.527
580,96.577,96.24,96.407,96.509,96.516,96.629,96.519
580.1,96.571,96.231,96.399,96.503,96.509,96.623,96.509
