783,-0.085,-0.046,-0.006,-0.044,-0.029,0.017,-0.032
783.05,-0.067,-0.055,-0.012,-0.037,-0.029,0.018,-0.032
783.1,-0.056,-0.055,-0.009,-0.031,-0.038,0.027,-0.038
783.15,-0.04,-0.073,-0.017,-0.035,-0.04,0.032,-0.053
783.2,-0.024,-0.061,-0.029,-0.026,-0.047,0.026,-0.046
783.25,-0.038,-0.073,-0.021,-0.032,-0.043,0.006,-0.063
783.3,-0.046,-0.07,-0.041,-0.043,-0.037,-0.031,-0.058
783.35,-0.041,-0.085,-0.029,-0.049,-0.029,-0.035,-0.055
783.4,-0.043,-0.072,-0.024,-0.044,-0.031,-0.031,-0.024
783.45,-0.056,-0.066,-0.023,-0.041,-0.047,-0.034,-0.026
783.5,-0.07,-0.052,-0.029,-0.034,-0.04,-0.04,-0.023
783.55,-0.085,-0.032,-0.041,-0.021,-0.052,-0.041,-0.008
783.6,-0.081,-0.046,-0.035,-0.023,-0.05,-0.031,0
783.65,-0.069,-0.035,-0.027,-0.029,-0.06,-0.017,0.031
783.7,-0.075,-0.037,-0.011,-0.034,-0.072,-0.003,0.026
783.75,-0.073,-0.024,-0.011,-0.032,-0.067,0.002,0.034
783.8,-0.06,-0.032,-0.011,-0.04,-0.055,-0.009,0.041
783.85,-0.06,-0.014,-0.014,-0.029,-0.053,-0.005,0.04
783.9,-0.046,-0.037,-0.02,-0.027,-0.06,-0.011,0.041
783.95,-0.052,-0.029,-0.015,-0.023,-0.063,-0.024,0.05
784,-0.063,-0.024,-0.011,-0.024,-0.066,-0.018,0.024
784.05,-0.053,-0.026,-0.023,-0.012,-0.061,-0.023,0.005
784.1,-0.035,-0.037,-0.027,-0.011,-0.052,-0.012,0.006
784.15,-0.058,-0.027,-0.021,-0.012,-0.061,-0.015,0.014
784.2,-0.063,-0.032,-0.029,-0.011,-0.066,-0.006,0
784.25,-0.06,-0.046,-0.034,-0.015,-0.047,-0.006,-0.003
784.3,-0.06,-0.041,-0.018,-0.021,-0.049,0.002,0.008
784.35,-0.047,-0.035,-0.018,-0.038,-0.043,0.005,-0.009
784.4,-0.047,-0.027,-0.043,-0.031,-0.041,-0.011,0.009
784.45,-0.037,-0.038,-0.046,-0.043,-0.047,-0.021,0.008
784.5,-0.041,-0.029,-0.046,-0.027,-0.047,-0.026,0.012
784.55,-0.017,-0.046,-0.056,-0.02,-0.043,-0.017,-0.003
784.6,-0.011,-0.038,-0.031,0.002,-0.041,-0.023,0.002
784.65,0.005,-0.049,-0.023,-0.017,-0.043,-0.023,0.008
784.7,0.009,-0.034,-0.024,-0.024,-0.055,-0.031,-0.008
784.75,0.015,-0.047,-0.017,-0.008,-0.06,-0.021,-0.006
784.8,0.008,-0.067,0,-0.012,-0.052,-0.021,-0.017
784.85,0.008,-0.047,0.009,-0.015,-0.041,-0.015,-0.018
784.9,0.005,-0.046,0,-0.027,-0.037,-0.02,-0.029
784.95,-0.014,-0.038,0.005,-0.026,-0.043,-0.014,-0.029
785,-0.029,-0.032,0.009,-0.063,-0.046,-0.035,-0.029
785.05,-0.037,-0.008,0,-0.047,-0.05,-0.038,-0.027
785.1,-0.038,0,-0.015,-0.04,-0.024,-0.032,-0.038
785.15,-0.046,0.003,-0.017,-0.047,-0.02,-0.026,-0.035
785.2,-0.041,0,-0.02,-0.055,-0.027,-0.006,-0.032
785.25,-0.055,-0.003,-0.02,-0.05,-0.026,-0.005,-0.032
785.3,-0.061,-0.014,-0.015,-0.046,-0.035,0.002,-0.031
785.35,-0.06,-0.006,-0.031,-0.052,-0.034,-0.009,-0.044
785.4,-0.055,-0.027,-0.055,-0.035,-0.05,0.006,-0.043
785.45,-0.055,-0.037,-0.053,-0.043,-0.04,0.005,-0.037
785.5,-0.053,-0.041,-0.061,-0.038,-0.052,-0.017,-0.018
785.55,-0.041,-0.034,-0.073,-0.032,-0.032,-0.027,-0.014
785.6,-0.044,-0.018,-0.072,-0.031,-0.023,-0.029,-0.015
